rid,current_station,current_delay,date_of_service,final_delay
202407117658055,WEY,-1.0,2024-07-11,6.0
202407117658065,WEY,-1.0,2024-07-11,1.0
202407117658075,WEY,-1.0,2024-07-11,26.0
202407117658085,WEY,-1.0,2024-07-11,14.0
202407117658095,WEY,-1.0,2024-07-11,5.0
202407117658105,WEY,-1.0,2024-07-11,10.0
202407117658115,WEY,-1.0,2024-07-11,11.0
202407117658125,WEY,-1.0,2024-07-11,17.0
202407117658135,WEY,0.0,2024-07-11,-6.0
202407117658146,WEY,-1.0,2024-07-11,4.0
202407117658162,WEY,-1.0,2024-07-11,1.0
202407127657898,WEY,-1.0,2024-07-12,0.0
202407127657902,WEY,0.0,2024-07-12,13.0
202407127657907,WEY,1.0,2024-07-12,16.0
202407127657913,WEY,0.0,2024-07-12,1.0
202407127657921,WEY,3.0,2024-07-12,9.0
202407127657931,WEY,-1.0,2024-07-12,2.0
202407127657939,WEY,0.0,2024-07-12,8.0
202407127657949,WEY,-1.0,2024-07-12,9.0
202407127657957,WEY,-1.0,2024-07-12,3.0
202407127657967,WEY,1.0,2024-07-12,5.0
202407127657977,WEY,0.0,2024-07-12,0.0
202407127657987,WEY,-1.0,2024-07-12,-3.0
202407127658004,WEY,1.0,2024-07-12,3.0
202407127658035,WEY,-1.0,2024-07-12,9.0
202407127658045,WEY,-1.0,2024-07-12,20.0
202407127658055,WEY,-1.0,2024-07-12,0.0
202407127658065,WEY,2.0,2024-07-12,1.0
202407127658075,WEY,-1.0,2024-07-12,2.0
202407127658085,WEY,-1.0,2024-07-12,12.0
202407127658095,WEY,-1.0,2024-07-12,3.0
202407127658105,WEY,0.0,2024-07-12,5.0
202407127658115,WEY,0.0,2024-07-12,7.0
202407127658125,WEY,-1.0,2024-07-12,3.0
202407127658135,WEY,0.0,2024-07-12,3.0
202407127658145,WEY,-1.0,2024-07-12,0.0
202407127658161,WEY,-1.0,2024-07-12,21.0
202407137657901,WEY,0.0,2024-07-13,4.0
202407137657905,WEY,0.0,2024-07-13,-5.0
202407137657910,WEY,-1.0,2024-07-13,-3.0
202407137657916,WEY,0.0,2024-07-13,3.0
202407137657924,WEY,-1.0,2024-07-13,0.0
202407137657934,WEY,0.0,2024-07-13,1.0
202407137657942,WEY,2.0,2024-07-13,9.0
202407137657952,WEY,1.0,2024-07-13,-5.0
202407137657960,WEY,0.0,2024-07-13,-1.0
202407137657970,WEY,0.0,2024-07-13,4.0
202407137657980,WEY,0.0,2024-07-13,-1.0
202407137657990,WEY,-1.0,2024-07-13,-3.0
202407137658024,WEY,-1.0,2024-07-13,1.0
202407137658028,WEY,0.0,2024-07-13,12.0
202407137658038,WEY,-1.0,2024-07-13,10.0
202407137658048,WEY,-1.0,2024-07-13,3.0
202407137658058,WEY,-1.0,2024-07-13,0.0
202407137658068,WEY,-1.0,2024-07-13,0.0
202407137658078,WEY,-1.0,2024-07-13,7.0
202407137658088,WEY,-1.0,2024-07-13,-1.0
202407137658098,WEY,-1.0,2024-07-13,1.0
202407137658108,WEY,-1.0,2024-07-13,-4.0
202407137658118,WEY,-1.0,2024-07-13,0.0
202407137658128,WEY,0.0,2024-07-13,0.0
202407137658138,WEY,-1.0,2024-07-13,-2.0
202407137658150,WEY,-1.0,2024-07-13,0.0
202407137658166,WEY,-1.0,2024-07-13,-1.0
202407137658182,WEY,-1.0,2024-07-13,-1.0
202407137658204,WEY,-1.0,2024-07-13,21.0
202407138901229,WEY,0.0,2024-07-13,0.0
202407147657972,WEY,-1.0,2024-07-14,18.0
202407147657992,WEY,-1.0,2024-07-14,17.0
202407147658008,WEY,-1.0,2024-07-14,1.0
202407147658016,WEY,0.0,2024-07-14,-3.0
202407147658020,WEY,-1.0,2024-07-14,4.0
202407147658026,WEY,-1.0,2024-07-14,-2.0
202407147658040,WEY,-1.0,2024-07-14,-2.0
202407147658060,WEY,1.0,2024-07-14,-3.0
202407147658080,WEY,0.0,2024-07-14,-1.0
202407147658100,WEY,0.0,2024-07-14,-3.0
202407147658120,WEY,-1.0,2024-07-14,-4.0
202407147658140,WEY,0.0,2024-07-14,-3.0
202407147658156,WEY,-1.0,2024-07-14,-1281.0
202407147658172,WEY,-1.0,2024-07-14,118.0
202407157657898,WEY,0.0,2024-07-15,1.0
202407157657902,WEY,0.0,2024-07-15,4.0
202407157657907,WEY,0.0,2024-07-15,2.0
202407157657913,WEY,0.0,2024-07-15,1.0
202407157657921,WEY,0.0,2024-07-15,2.0
202407157657931,WEY,0.0,2024-07-15,4.0
202407157657939,WEY,0.0,2024-07-15,4.0
202407157657949,WEY,0.0,2024-07-15,2.0
202407157657957,WEY,-1.0,2024-07-15,12.0
202407157657967,WEY,0.0,2024-07-15,2.0
202407157657977,WEY,-1.0,2024-07-15,-1.0
202407157657987,WEY,3.0,2024-07-15,-1.0
202407157658004,WEY,-1.0,2024-07-15,1.0
202407157658035,WEY,0.0,2024-07-15,1.0
202407157658045,WEY,-1.0,2024-07-15,0.0
202407157658055,WEY,-1.0,2024-07-15,0.0
202407157658065,WEY,-1.0,2024-07-15,1.0
202407157658075,WEY,-1.0,2024-07-15,-1.0
202407157658085,WEY,-1.0,2024-07-15,1.0
202407157658095,WEY,8.0,2024-07-15,1.0
202407157658105,WEY,0.0,2024-07-15,8.0
202407157658115,WEY,-1.0,2024-07-15,6.0
202407157658125,WEY,-1.0,2024-07-15,-2.0
202407157658135,WEY,0.0,2024-07-15,-8.0
202407157658146,WEY,-1.0,2024-07-15,-2.0
202407157658162,WEY,-1.0,2024-07-15,-2.0
202407167657898,WEY,0.0,2024-07-16,-2.0
202407167657902,WEY,-1.0,2024-07-16,1.0
202407167657907,WEY,-1.0,2024-07-16,-3.0
202407167657913,WEY,0.0,2024-07-16,0.0
202407167657921,WEY,0.0,2024-07-16,1.0
202407167657931,WEY,0.0,2024-07-16,4.0
202407167657939,WEY,-1.0,2024-07-16,0.0
202407167657949,WEY,0.0,2024-07-16,8.0
202407167657957,WEY,0.0,2024-07-16,4.0
202407167657967,WEY,-1.0,2024-07-16,-2.0
202407167657977,WEY,0.0,2024-07-16,3.0
202407167657987,WEY,5.0,2024-07-16,0.0
202407167658004,WEY,1.0,2024-07-16,6.0
202407167658035,WEY,-1.0,2024-07-16,0.0
202407167658045,WEY,-1.0,2024-07-16,0.0
202407167658055,WEY,0.0,2024-07-16,-1.0
202407167658065,WEY,0.0,2024-07-16,1.0
202407167658075,WEY,-1.0,2024-07-16,9.0
202407167658085,WEY,0.0,2024-07-16,1.0
202407167658095,WEY,-1.0,2024-07-16,0.0
202407167658105,WEY,-1.0,2024-07-16,7.0
202407167658115,WEY,-1.0,2024-07-16,9.0
202407167658125,WEY,-1.0,2024-07-16,17.0
202407167658135,WEY,-1.0,2024-07-16,-5.0
202407167658146,WEY,-1.0,2024-07-16,-2.0
202407167658162,WEY,0.0,2024-07-16,-1.0
202407177657898,WEY,-1.0,2024-07-17,-3.0
202407177657902,WEY,0.0,2024-07-17,2.0
202407177657907,WEY,0.0,2024-07-17,-1.0
202407177657913,WEY,0.0,2024-07-17,0.0
202407177657921,WEY,0.0,2024-07-17,3.0
202407177657931,WEY,-1.0,2024-07-17,0.0
202407177657939,WEY,0.0,2024-07-17,-1.0
202407177657949,WEY,0.0,2024-07-17,1.0
202407177657957,WEY,0.0,2024-07-17,4.0
202407177657967,WEY,-1.0,2024-07-17,0.0
202407177657977,WEY,3.0,2024-07-17,-1.0
202407177657987,WEY,-1.0,2024-07-17,-1.0
202407177658004,WEY,-1.0,2024-07-17,1.0
202407177658035,WEY,-1.0,2024-07-17,2.0
202407177658045,WEY,-2.0,2024-07-17,1.0
202407177658055,WEY,-1.0,2024-07-17,0.0
202407177658065,WEY,-1.0,2024-07-17,2.0
202407177658075,WEY,-1.0,2024-07-17,-1.0
202407177658085,WEY,0.0,2024-07-17,11.0
202407177658095,WEY,-1.0,2024-07-17,2.0
202407177658105,WEY,0.0,2024-07-17,3.0
202407177658115,WEY,-1.0,2024-07-17,2.0
202407177658125,WEY,-1.0,2024-07-17,4.0
202407177658135,WEY,0.0,2024-07-17,-9.0
202407177658146,WEY,-1.0,2024-07-17,-2.0
202407177658162,WEY,-1.0,2024-07-17,0.0
202407187657898,WEY,0.0,2024-07-18,-1.0
202407187657902,WEY,-1.0,2024-07-18,-1.0
202407187657907,WEY,2.0,2024-07-18,0.0
202407187657913,WEY,4.0,2024-07-18,-2.0
202407187657921,WEY,-1.0,2024-07-18,6.0
202407187657931,WEY,-1.0,2024-07-18,3.0
202407187657939,WEY,-1.0,2024-07-18,-1.0
202407187657949,WEY,-1.0,2024-07-18,3.0
202407187657957,WEY,0.0,2024-07-18,-1.0
202407187657967,WEY,1.0,2024-07-18,4.0
202407187657977,WEY,-1.0,2024-07-18,1.0
202407187657987,WEY,-1.0,2024-07-18,-2.0
202407187658004,WEY,-1.0,2024-07-18,1.0
202407187658035,WEY,-1.0,2024-07-18,1.0
202407187658045,WEY,-1.0,2024-07-18,13.0
202407187658055,WEY,-1.0,2024-07-18,5.0
202407187658065,WEY,-1.0,2024-07-18,1.0
202407187658075,WEY,0.0,2024-07-18,1.0
202407187658085,WEY,-1.0,2024-07-18,2.0
202407187658095,WEY,-1.0,2024-07-18,2.0
202407187658105,WEY,-1.0,2024-07-18,-1.0
202407187658115,WEY,-1.0,2024-07-18,3.0
202407187658125,WEY,-1.0,2024-07-18,10.0
202407187658135,WEY,-1.0,2024-07-18,-7.0
202407187658146,WEY,-1.0,2024-07-18,-2.0
202407187658162,WEY,-1.0,2024-07-18,1.0
202407197657898,WEY,-1.0,2024-07-19,-2.0
202407197657902,WEY,-1.0,2024-07-19,20.0
202407197657907,WEY,0.0,2024-07-19,6.0
202407197657913,WEY,1.0,2024-07-19,-4.0
202407197657921,WEY,0.0,2024-07-19,-4.0
202407197657931,WEY,0.0,2024-07-19,1.0
202407197657939,WEY,0.0,2024-07-19,5.0
202407197657949,WEY,-1.0,2024-07-19,4.0
202407197657957,WEY,0.0,2024-07-19,16.0
202407197657967,WEY,0.0,2024-07-19,3.0
202407197657977,WEY,1.0,2024-07-19,13.0
202407197657987,WEY,-1.0,2024-07-19,19.0
202407197658004,WEY,1.0,2024-07-19,26.0
202407197658035,WEY,-1.0,2024-07-19,9.0
202407197658045,WEY,-1.0,2024-07-19,3.0
202407197658055,WEY,-1.0,2024-07-19,7.0
202407197658065,WEY,-1.0,2024-07-19,1.0
202407197658075,WEY,-1.0,2024-07-19,3.0
202407197658085,WEY,-1.0,2024-07-19,0.0
202407197658095,WEY,-1.0,2024-07-19,0.0
202407197658105,WEY,-1.0,2024-07-19,4.0
202407197658115,WEY,0.0,2024-07-19,4.0
202407197658125,WEY,-1.0,2024-07-19,7.0
202407197658135,WEY,5.0,2024-07-19,-7.0
202407197658145,WEY,-1.0,2024-07-19,1.0
202407197658161,WEY,-1.0,2024-07-19,0.0
202407207657901,WEY,-1.0,2024-07-20,31.0
202407207657905,WEY,-1.0,2024-07-20,9.0
202407207657910,WEY,0.0,2024-07-20,2.0
202407207657916,WEY,0.0,2024-07-20,-1.0
202407207657924,WEY,13.0,2024-07-20,10.0
202407207657934,WEY,0.0,2024-07-20,-4.0
202407207657942,WEY,-1.0,2024-07-20,0.0
202407207657952,WEY,-1.0,2024-07-20,0.0
202407207657960,WEY,1.0,2024-07-20,3.0
202407207657970,WEY,0.0,2024-07-20,2.0
202407207657980,WEY,1.0,2024-07-20,7.0
202407207657990,WEY,0.0,2024-07-20,-1.0
202407207658024,WEY,0.0,2024-07-20,-1.0
202407207658028,WEY,0.0,2024-07-20,16.0
202407207658038,WEY,0.0,2024-07-20,4.0
202407207658048,WEY,-1.0,2024-07-20,3.0
202407207658058,WEY,-1.0,2024-07-20,12.0
202407207658068,WEY,-1.0,2024-07-20,6.0
202407207658078,WEY,13.0,2024-07-20,11.0
202407207658088,WEY,-1.0,2024-07-20,0.0
202407207658098,WEY,2.0,2024-07-20,2.0
202407207658108,WEY,-1.0,2024-07-20,-1.0
202407207658118,WEY,2.0,2024-07-20,7.0
202407207658128,WEY,0.0,2024-07-20,7.0
202407207658138,WEY,-1.0,2024-07-20,-5.0
202407207658150,WEY,-1.0,2024-07-20,-1.0
202407207658166,WEY,-1.0,2024-07-20,4.0
202407207658182,WEY,0.0,2024-07-20,0.0
202407207658204,WEY,-1.0,2024-07-20,-1.0
202407208901229,WEY,0.0,2024-07-20,-2.0
202407217657972,WEY,-1.0,2024-07-21,0.0
202407217657992,WEY,-1.0,2024-07-21,-1.0
202407217658008,WEY,0.0,2024-07-21,-1.0
202407217658016,WEY,-1.0,2024-07-21,-2.0
202407217658020,WEY,-1.0,2024-07-21,2.0
202407217658026,WEY,-1.0,2024-07-21,0.0
202407217658040,WEY,0.0,2024-07-21,-1.0
202407217658060,WEY,-1.0,2024-07-21,-1.0
202407217658080,WEY,-1.0,2024-07-21,4.0
202407217658100,WEY,-1.0,2024-07-21,-3.0
202407217658120,WEY,0.0,2024-07-21,-2.0
202407217658140,WEY,-1.0,2024-07-21,-2.0
202407217658156,WEY,-1.0,2024-07-21,-3.0
202407217658172,WEY,-1.0,2024-07-21,-2.0
202407227657898,WEY,-1.0,2024-07-22,-1.0
202407227657902,WEY,0.0,2024-07-22,0.0
202407227657907,WEY,2.0,2024-07-22,-2.0
202407227657913,WEY,0.0,2024-07-22,-4.0
202407227657921,WEY,-1.0,2024-07-22,
202407227657931,WEY,1.0,2024-07-22,
202407227657939,WEY,0.0,2024-07-22,39.0
202407227657949,WEY,0.0,2024-07-22,16.0
202407227657957,WEY,1.0,2024-07-22,13.0
202407227657967,WEY,0.0,2024-07-22,-2.0
202407227657977,WEY,5.0,2024-07-22,18.0
202407227657987,WEY,49.0,2024-07-22,27.0
202407227658004,WEY,0.0,2024-07-22,14.0
202407227658035,WEY,10.0,2024-07-22,11.0
202407227658045,WEY,-1.0,2024-07-22,2.0
202407227658055,WEY,-1.0,2024-07-22,0.0
202407227658065,WEY,-1.0,2024-07-22,-1.0
202407227658075,WEY,-1.0,2024-07-22,
202407227658085,WEY,-1.0,2024-07-22,
202407227658095,WEY,-1.0,2024-07-22,43.0
202407227658105,WEY,0.0,2024-07-22,7.0
202407227658115,WEY,-1.0,2024-07-22,5.0
202407227658125,WEY,33.0,2024-07-22,44.0
202407227658135,WEY,61.0,2024-07-22,
202407227658146,WEY,,2024-07-22,
202407227658162,WEY,2.0,2024-07-22,-1.0
202407237657898,WEY,0.0,2024-07-23,3.0
202407237657902,WEY,0.0,2024-07-23,1.0
202407237657907,WEY,1.0,2024-07-23,0.0
202407237657913,WEY,0.0,2024-07-23,-3.0
202407237657921,WEY,1.0,2024-07-23,1.0
202407237657931,WEY,0.0,2024-07-23,-1.0
202407237657939,WEY,0.0,2024-07-23,-1.0
202407237657949,WEY,0.0,2024-07-23,-1.0
202407237657957,WEY,0.0,2024-07-23,-3.0
202407237657967,WEY,0.0,2024-07-23,1.0
202407237657977,WEY,3.0,2024-07-23,-3.0
202407237657987,WEY,0.0,2024-07-23,0.0
202407237658004,WEY,-1.0,2024-07-23,0.0
202407237658035,WEY,-1.0,2024-07-23,2.0
202407237658045,WEY,-1.0,2024-07-23,0.0
202407237658055,WEY,-1.0,2024-07-23,1.0
202407237658065,WEY,-1.0,2024-07-23,-1.0
202407237658075,WEY,-1.0,2024-07-23,4.0
202407237658085,WEY,-1.0,2024-07-23,0.0
202407237658095,WEY,-1.0,2024-07-23,0.0
202407237658105,WEY,-1.0,2024-07-23,1.0
202407237658115,WEY,0.0,2024-07-23,9.0
202407237658125,WEY,-1.0,2024-07-23,-1.0
202407237658135,WEY,-1.0,2024-07-23,-10.0
202407237658146,WEY,-1.0,2024-07-23,-1.0
202407237658162,WEY,-1.0,2024-07-23,-1.0
202407247657898,WEY,-1.0,2024-07-24,5.0
202407247657902,WEY,-1.0,2024-07-24,-1.0
202407247657907,WEY,0.0,2024-07-24,9.0
202407247657913,WEY,0.0,2024-07-24,8.0
202407247657921,WEY,0.0,2024-07-24,6.0
202407247657931,WEY,-1.0,2024-07-24,30.0
202407247657939,WEY,0.0,2024-07-24,4.0
202407247657949,WEY,0.0,2024-07-24,5.0
202407247657957,WEY,-1.0,2024-07-24,9.0
202407247657967,WEY,-1.0,2024-07-24,-2.0
202407247657977,WEY,0.0,2024-07-24,5.0
202407247657987,WEY,-1.0,2024-07-24,-3.0
202407247658004,WEY,-1.0,2024-07-24,3.0
202407247658035,WEY,-1.0,2024-07-24,6.0
202407247658045,WEY,-1.0,2024-07-24,6.0
202407247658055,WEY,-1.0,2024-07-24,18.0
202407247658065,WEY,0.0,2024-07-24,-1.0
202407247658075,WEY,0.0,2024-07-24,6.0
202407247658085,WEY,0.0,2024-07-24,19.0
202407247658095,WEY,0.0,2024-07-24,11.0
202407247658105,WEY,-1.0,2024-07-24,2.0
202407247658115,WEY,-1.0,2024-07-24,9.0
202407247658125,WEY,-1.0,2024-07-24,6.0
202407247658135,WEY,-1.0,2024-07-24,-9.0
202407247658146,WEY,-1.0,2024-07-24,-1.0
202407247658162,WEY,-1.0,2024-07-24,-4.0
202407257657898,WEY,0.0,2024-07-25,-1.0
202407257657902,WEY,0.0,2024-07-25,2.0
202407257657907,WEY,-1.0,2024-07-25,1.0
202407257657913,WEY,1.0,2024-07-25,-3.0
202407257657921,WEY,-1.0,2024-07-25,0.0
202407257657931,WEY,0.0,2024-07-25,1.0
202407257657939,WEY,0.0,2024-07-25,0.0
202407257657949,WEY,-1.0,2024-07-25,-3.0
202407257657957,WEY,1.0,2024-07-25,-4.0
202407257657967,WEY,4.0,2024-07-25,0.0
202407257657977,WEY,-1.0,2024-07-25,-1.0
202407257657987,WEY,-1.0,2024-07-25,-3.0
202407257658004,WEY,2.0,2024-07-25,-2.0
202407257658035,WEY,-1.0,2024-07-25,0.0
202407257658045,WEY,0.0,2024-07-25,7.0
202407257658055,WEY,-1.0,2024-07-25,12.0
202407257658065,WEY,-1.0,2024-07-25,1.0
202407257658075,WEY,0.0,2024-07-25,1.0
202407257658085,WEY,-1.0,2024-07-25,1.0
202407257658095,WEY,0.0,2024-07-25,1.0
202407257658105,WEY,-1.0,2024-07-25,4.0
202407257658115,WEY,-1.0,2024-07-25,0.0
202407257658125,WEY,-1.0,2024-07-25,-1.0
202407257658135,WEY,-1.0,2024-07-25,-5.0
202407257658146,WEY,-1.0,2024-07-25,1.0
202407257658162,WEY,4.0,2024-07-25,-1.0
202407267657898,WEY,-1.0,2024-07-26,-1.0
202407267657902,WEY,0.0,2024-07-26,1.0
202407267657907,WEY,-1.0,2024-07-26,1.0
202407267657913,WEY,0.0,2024-07-26,-4.0
202407267657921,WEY,-1.0,2024-07-26,4.0
202407267657931,WEY,0.0,2024-07-26,2.0
202407267657939,WEY,0.0,2024-07-26,4.0
202407267657949,WEY,-1.0,2024-07-26,-1.0
202407267657957,WEY,0.0,2024-07-26,0.0
202407267657967,WEY,-1.0,2024-07-26,-1.0
202407267657977,WEY,-1.0,2024-07-26,-1.0
202407267657987,WEY,3.0,2024-07-26,53.0
202407267658004,WEY,-1.0,2024-07-26,25.0
202407267658035,WEY,0.0,2024-07-26,3.0
202407267658045,WEY,-1.0,2024-07-26,2.0
202407267658055,WEY,-1.0,2024-07-26,-1.0
202407267658065,WEY,-1.0,2024-07-26,0.0
202407267658075,WEY,-1.0,2024-07-26,-1.0
202407267658085,WEY,-1.0,2024-07-26,0.0
202407267658095,WEY,-1.0,2024-07-26,0.0
202407267658105,WEY,-1.0,2024-07-26,-1.0
202407267658115,WEY,-1.0,2024-07-26,-3.0
202407267658125,WEY,0.0,2024-07-26,-3.0
202407267658135,WEY,-1.0,2024-07-26,-8.0
202407267658145,WEY,0.0,2024-07-26,43.0
202407267658161,WEY,1.0,2024-07-26,2.0
202407277657901,WEY,-1.0,2024-07-27,5.0
202407277657905,WEY,0.0,2024-07-27,-1.0
202407277657910,WEY,0.0,2024-07-27,3.0
202407277657916,WEY,0.0,2024-07-27,1.0
202407277657924,WEY,-1.0,2024-07-27,1.0
202407277657934,WEY,0.0,2024-07-27,10.0
202407277657942,WEY,-1.0,2024-07-27,-3.0
202407277657952,WEY,0.0,2024-07-27,3.0
202407277657960,WEY,0.0,2024-07-27,1.0
202407277657970,WEY,-1.0,2024-07-27,-1.0
202407277657980,WEY,-1.0,2024-07-27,-1.0
202407277657990,WEY,0.0,2024-07-27,-1.0
202407277658024,WEY,-1.0,2024-07-27,1.0
202407277658028,WEY,-1.0,2024-07-27,3.0
202407277658038,WEY,-1.0,2024-07-27,3.0
202407277658048,WEY,-1.0,2024-07-27,13.0
202407277658058,WEY,-1.0,2024-07-27,9.0
202407277658068,WEY,-1.0,2024-07-27,0.0
202407277658078,WEY,-1.0,2024-07-27,
202407277658088,WEY,12.0,2024-07-27,1.0
202407277658098,WEY,2.0,2024-07-27,-1.0
202407277658108,WEY,2.0,2024-07-27,0.0
202407277658118,WEY,0.0,2024-07-27,-1.0
202407277658128,WEY,-1.0,2024-07-27,0.0
202407277658138,WEY,-1.0,2024-07-27,7.0
202407277658150,WEY,-1.0,2024-07-27,-1.0
202407277658166,WEY,-1.0,2024-07-27,0.0
202407277658182,WEY,-1.0,2024-07-27,2.0
202407277658204,WEY,-1.0,2024-07-27,3.0
202407278901229,WEY,-1.0,2024-07-27,3.0
202407287657972,WEY,-1.0,2024-07-28,12.0
202407287657992,WEY,-1.0,2024-07-28,2.0
202407287658008,WEY,-1.0,2024-07-28,-3.0
202407287658016,WEY,-1.0,2024-07-28,-2.0
202407287658020,WEY,8.0,2024-07-28,8.0
202407287658026,WEY,-1.0,2024-07-28,10.0
202407287658040,WEY,-1.0,2024-07-28,29.0
202407287658060,WEY,-1.0,2024-07-28,6.0
202407287658080,WEY,-1.0,2024-07-28,-1.0
202407287658100,WEY,0.0,2024-07-28,3.0
202407287658120,WEY,-1.0,2024-07-28,-2.0
202407287658140,WEY,-1.0,2024-07-28,-2.0
202407287658156,WEY,-1.0,2024-07-28,-3.0
202407287658172,WEY,-1.0,2024-07-28,-2.0
202407297657898,WEY,-1.0,2024-07-29,2.0
202407297657902,WEY,0.0,2024-07-29,1.0
202407297657907,WEY,0.0,2024-07-29,0.0
202407297657913,WEY,-1.0,2024-07-29,-8.0
202407297657921,WEY,-1.0,2024-07-29,-4.0
202407297657931,WEY,0.0,2024-07-29,6.0
202407297657939,WEY,0.0,2024-07-29,5.0
202407297657949,WEY,3.0,2024-07-29,-1.0
202407297657957,WEY,0.0,2024-07-29,10.0
202407297657967,WEY,0.0,2024-07-29,12.0
202407297657977,WEY,-1.0,2024-07-29,-1.0
202407297657987,WEY,0.0,2024-07-29,-2.0
202407297658004,WEY,1.0,2024-07-29,23.0
202407297658035,WEY,0.0,2024-07-29,0.0
202407297658045,WEY,-1.0,2024-07-29,3.0
202407297658055,WEY,0.0,2024-07-29,2.0
202407297658065,WEY,-1.0,2024-07-29,-2.0
202407297658075,WEY,-1.0,2024-07-29,7.0
202407297658085,WEY,-1.0,2024-07-29,1.0
202407297658095,WEY,-1.0,2024-07-29,6.0
202407297658105,WEY,15.0,2024-07-29,
202407297658115,WEY,-1.0,2024-07-29,28.0
202407297658125,WEY,-1.0,2024-07-29,3.0
202407297658135,WEY,-1.0,2024-07-29,2.0
202407297658146,WEY,-1.0,2024-07-29,3.0
202407297658162,WEY,-1.0,2024-07-29,1.0
202407307657898,WEY,-1.0,2024-07-30,-3.0
202407307657902,WEY,0.0,2024-07-30,0.0
202407307657907,WEY,0.0,2024-07-30,0.0
202407307657913,WEY,0.0,2024-07-30,3.0
202407307657921,WEY,1.0,2024-07-30,-3.0
202407307657931,WEY,1.0,2024-07-30,1.0
202407307657939,WEY,0.0,2024-07-30,16.0
202407307657949,WEY,0.0,2024-07-30,14.0
202407307657957,WEY,-1.0,2024-07-30,0.0
202407307657967,WEY,0.0,2024-07-30,20.0
202407307657977,WEY,0.0,2024-07-30,14.0
202407307657987,WEY,13.0,2024-07-30,11.0
202407307658004,WEY,0.0,2024-07-30,5.0
202407307658035,WEY,-1.0,2024-07-30,-1.0
202407307658045,WEY,-1.0,2024-07-30,3.0
202407307658055,WEY,-1.0,2024-07-30,1.0
202407307658065,WEY,0.0,2024-07-30,-1.0
202407307658075,WEY,-1.0,2024-07-30,15.0
202407307658085,WEY,-1.0,2024-07-30,24.0
202407307658095,WEY,0.0,2024-07-30,8.0
202407307658105,WEY,-1.0,2024-07-30,8.0
202407307658115,WEY,2.0,2024-07-30,30.0
202407307658125,WEY,-1.0,2024-07-30,15.0
202407307658135,WEY,1.0,2024-07-30,-4.0
202407307658146,WEY,0.0,2024-07-30,23.0
202407307658162,WEY,8.0,2024-07-30,0.0
202407317657898,WEY,0.0,2024-07-31,1.0
202407317657902,WEY,-1.0,2024-07-31,8.0
202407317657907,WEY,0.0,2024-07-31,1.0
202407317657913,WEY,0.0,2024-07-31,16.0
202407317657921,WEY,0.0,2024-07-31,12.0
202407317657931,WEY,0.0,2024-07-31,-2.0
202407317657939,WEY,1.0,2024-07-31,-1.0
202407317657949,WEY,0.0,2024-07-31,2.0
202407317657957,WEY,0.0,2024-07-31,-4.0
202407317657967,WEY,0.0,2024-07-31,-2.0
202407317657977,WEY,0.0,2024-07-31,3.0
202407317657987,WEY,0.0,2024-07-31,0.0
202407317658004,WEY,-1.0,2024-07-31,4.0
202407317658035,WEY,-1.0,2024-07-31,12.0
202407317658045,WEY,-1.0,2024-07-31,3.0
202407317658055,WEY,0.0,2024-07-31,4.0
202407317658065,WEY,-1.0,2024-07-31,0.0
202407317658075,WEY,-1.0,2024-07-31,16.0
202407317658085,WEY,0.0,2024-07-31,9.0
202407317658095,WEY,-1.0,2024-07-31,10.0
202407317658105,WEY,-1.0,2024-07-31,3.0
202407317658115,WEY,-1.0,2024-07-31,13.0
202407317658125,WEY,-1.0,2024-07-31,9.0
202407317658135,WEY,0.0,2024-07-31,-5.0
202407317658146,WEY,-1.0,2024-07-31,9.0
202407317658162,WEY,0.0,2024-07-31,6.0
202408017657898,WEY,-1.0,2024-08-01,-2.0
202408017657902,WEY,0.0,2024-08-01,2.0
202408017657907,WEY,0.0,2024-08-01,10.0
202408017657913,WEY,0.0,2024-08-01,-1.0
202408017657921,WEY,0.0,2024-08-01,6.0
202408017657931,WEY,-1.0,2024-08-01,-1.0
202408017657939,WEY,-1.0,2024-08-01,2.0
202408017657949,WEY,0.0,2024-08-01,24.0
202408017657957,WEY,0.0,2024-08-01,64.0
202408017657967,WEY,-1.0,2024-08-01,
202408017657977,WEY,2.0,2024-08-01,47.0
202408017657987,WEY,0.0,2024-08-01,
202408017658004,WEY,-1.0,2024-08-01,
202408017658035,WEY,-1.0,2024-08-01,7.0
202408017658045,WEY,-1.0,2024-08-01,15.0
202408017658055,WEY,-1.0,2024-08-01,0.0
202408017658065,WEY,-1.0,2024-08-01,23.0
202408017658075,WEY,1.0,2024-08-01,6.0
202408017658085,WEY,-1.0,2024-08-01,0.0
202408017658095,WEY,-1.0,2024-08-01,3.0
202408017658105,WEY,-1.0,2024-08-01,37.0
202408017658115,WEY,-1.0,2024-08-01,
202408017658125,WEY,-1.0,2024-08-01,
202408017658135,WEY,-1.0,2024-08-01,61.0
202408017658146,WEY,-1.0,2024-08-01,
202408017658162,WEY,17.0,2024-08-01,
202408027657898,WEY,-1.0,2024-08-02,11.0
202408027657902,WEY,0.0,2024-08-02,23.0
202408027657907,WEY,-1.0,2024-08-02,16.0
202408027657913,WEY,0.0,2024-08-02,9.0
202408027657921,WEY,2.0,2024-08-02,-5.0
202408027657931,WEY,-1.0,2024-08-02,-7.0
202408027657939,WEY,0.0,2024-08-02,0.0
202408027657949,WEY,0.0,2024-08-02,10.0
202408027657957,WEY,-1.0,2024-08-02,14.0
